filename,width,height,class,xmin,ymin,xmax,ymax
saint_bernard_172.jpg,500,348,saint_bernard,72,19,434,342
Russian_Blue_173.jpg,500,427,Russian_Blue,195,35,441,347
japanese_chin_182.jpg,500,375,japanese_chin,170,95,374,226
Persian_182.jpg,500,334,Persian,212,44,313,145
Abyssinian_166.jpg,300,223,Abyssinian,28,8,101,89
Ragdoll_113.jpg,500,375,Ragdoll,103,41,342,245
havanese_121.jpg,500,375,havanese,180,1,315,124
german_shorthaired_102.jpg,500,367,german_shorthaired,24,128,153,289
pomeranian_122.jpg,300,294,pomeranian,97,74,192,184
British_Shorthair_110.jpg,500,333,British_Shorthair,126,40,411,256
Siamese_119.jpg,500,335,Siamese,191,63,277,156
Abyssinian_112.jpg,490,500,Abyssinian,112,17,433,340
beagle_154.jpg,332,500,beagle,95,93,220,191
British_Shorthair_126.jpg,354,500,British_Shorthair,54,97,191,227
german_shorthaired_137.jpg,332,500,german_shorthaired,53,76,318,300
pug_141.jpg,299,224,pug,81,21,221,130
Bengal_188.jpg,450,325,Bengal,47,1,229,158
Persian_131.jpg,500,375,Persian,144,54,292,212
english_cocker_spaniel_145.jpg,391,500,english_cocker_spaniel,142,226,245,348
Persian_213.jpg,218,300,Persian,22,15,183,181
japanese_chin_172.jpg,500,392,japanese_chin,185,108,430,292
Sphynx_130.jpg,500,332,Sphynx,294,27,365,106
havanese_171.jpg,500,375,havanese,43,57,422,322
miniature_pinscher_165.jpg,300,225,miniature_pinscher,130,13,207,109
Egyptian_Mau_165.jpg,2560,1920,Egyptian_Mau,1715,340,2555,1310
Bombay_128.jpg,600,870,Bombay,82,136,234,318
newfoundland_141.jpg,500,335,newfoundland,227,62,451,292
newfoundland_158.jpg,375,500,newfoundland,56,1,325,258
Abyssinian_168.jpg,400,272,Abyssinian,37,38,183,182
Siamese_148.jpg,500,437,Siamese,236,33,372,187
newfoundland_142.jpg,500,375,newfoundland,88,73,233,202
english_setter_147.jpg,350,500,english_setter,59,38,236,152
american_pit_bull_terrier_162.jpg,300,225,american_pit_bull_terrier,134,32,232,162
Birman_162.jpg,334,500,Birman,45,49,256,227
scottish_terrier_106.jpg,332,442,scottish_terrier,165,1,301,165
samoyed_152.jpg,334,500,samoyed,80,1,258,206
miniature_pinscher_136.jpg,300,225,miniature_pinscher,109,38,182,109
boxer_155.jpg,500,333,boxer,4,1,307,267
wheaten_terrier_147.jpg,333,500,wheaten_terrier,71,188,269,467
japanese_chin_107.jpg,500,333,japanese_chin,124,40,484,273
shiba_inu_100.jpg,500,375,shiba_inu,137,140,328,330
Egyptian_Mau_144.jpg,366,550,Egyptian_Mau,53,312,148,411
pomeranian_100.jpg,500,375,pomeranian,255,81,358,218
Maine_Coon_208.jpg,500,334,Maine_Coon,176,44,380,257
shiba_inu_154.jpg,364,500,shiba_inu,107,34,343,270
Russian_Blue_118.jpg,281,500,Russian_Blue,1,1,237,216
keeshond_107.jpg,473,500,keeshond,233,18,377,210
havanese_159.jpg,500,373,havanese,68,24,388,303
saint_bernard_122.jpg,500,334,saint_bernard,112,14,374,261
havanese_154.jpg,500,389,havanese,44,62,231,198
Russian_Blue_176.jpg,500,375,Russian_Blue,135,74,286,242
Russian_Blue_104.jpg,500,375,Russian_Blue,278,98,355,182
yorkshire_terrier_141.jpg,214,300,yorkshire_terrier,68,72,166,176
shiba_inu_180.jpg,500,375,shiba_inu,184,56,284,177
shiba_inu_13.jpg,500,281,shiba_inu,49,31,194,196
Russian_Blue_120.jpg,500,375,Russian_Blue,121,12,405,315
beagle_101.jpg,500,334,beagle,187,64,319,178
havanese_127.jpg,500,375,havanese,148,83,289,214
Persian_145.jpg,500,333,Persian,203,71,312,191
great_pyrenees_169.jpg,500,375,great_pyrenees,88,35,336,281
chihuahua_141.jpg,231,300,chihuahua,37,34,180,147
pomeranian_14.jpg,500,375,pomeranian,112,1,388,283
pug_110.jpg,342,500,pug,61,39,328,276
staffordshire_bull_terrier_160.jpg,500,333,staffordshire_bull_terrier,21,28,157,133
shiba_inu_198.jpg,500,334,shiba_inu,42,45,262,265
leonberger_120.jpg,500,375,leonberger,163,91,348,242
saint_bernard_138.jpg,500,375,saint_bernard,223,64,350,170
japanese_chin_174.jpg,395,500,japanese_chin,72,49,298,231
Siamese_102.jpg,500,413,Siamese,154,92,348,268
shiba_inu_122.jpg,327,500,shiba_inu,30,81,250,343
english_setter_176.jpg,500,342,english_setter,182,57,422,319
great_pyrenees_104.jpg,500,396,great_pyrenees,24,47,322,339
english_cocker_spaniel_108.jpg,375,500,english_cocker_spaniel,145,76,251,223
japanese_chin_147.jpg,375,500,japanese_chin,20,152,216,336
Ragdoll_140.jpg,500,375,Ragdoll,221,11,409,195
shiba_inu_195.jpg,333,500,shiba_inu,56,12,176,164
basset_hound_166.jpg,500,333,basset_hound,167,38,342,253
leonberger_189.jpg,500,334,leonberger,157,16,341,174
basset_hound_177.jpg,500,331,basset_hound,31,24,310,331
saint_bernard_142.jpg,500,375,saint_bernard,98,169,300,358
chihuahua_15.jpg,372,500,chihuahua,115,106,341,255
german_shorthaired_121.jpg,500,375,german_shorthaired,354,108,404,152
american_pit_bull_terrier_188.jpg,300,225,american_pit_bull_terrier,103,26,177,120
havanese_172.jpg,375,500,havanese,114,112,233,223
yorkshire_terrier_170.jpg,500,333,yorkshire_terrier,225,90,308,193
Russian_Blue_180.jpg,500,356,Russian_Blue,187,8,389,250
pug_180.jpg,300,214,pug,154,27,242,111
Egyptian_Mau_194.jpg,400,290,Egyptian_Mau,141,54,216,130
basset_hound_13.jpg,375,500,basset_hound,139,1,374,342
english_cocker_spaniel_177.jpg,500,500,english_cocker_spaniel,223,151,413,373
pug_186.jpg,261,300,pug,46,73,200,188
Abyssinian_116.jpg,333,500,Abyssinian,71,43,249,190
miniature_pinscher_128.jpg,300,197,miniature_pinscher,68,6,153,67
american_bulldog_15.jpg,334,500,american_bulldog,54,42,288,252
Persian_153.jpg,375,500,Persian,120,92,240,224
Abyssinian_109.jpg,282,450,Abyssinian,81,7,246,146
japanese_chin_120.jpg,500,368,japanese_chin,77,53,463,297
english_cocker_spaniel_175.jpg,500,369,english_cocker_spaniel,220,56,354,185
basset_hound_182.jpg,357,500,basset_hound,14,114,320,423
english_cocker_spaniel_159.jpg,330,500,english_cocker_spaniel,106,48,284,248
american_pit_bull_terrier_189.jpg,300,229,american_pit_bull_terrier,201,4,294,87
leonberger_173.jpg,500,334,leonberger,114,12,267,150
staffordshire_bull_terrier_118.jpg,500,375,staffordshire_bull_terrier,211,76,380,211
staffordshire_bull_terrier_116.jpg,500,375,staffordshire_bull_terrier,124,76,390,267
english_setter_116.jpg,500,333,english_setter,188,59,315,146
basset_hound_133.jpg,500,393,basset_hound,1,6,494,393
miniature_pinscher_154.jpg,300,225,miniature_pinscher,94,5,219,89
english_setter_124.jpg,500,369,english_setter,300,24,414,121
Bengal_109.jpg,500,334,Bengal,231,12,401,187
scottish_terrier_173.jpg,500,375,scottish_terrier,75,11,295,202
basset_hound_123.jpg,500,333,basset_hound,166,37,323,256
wheaten_terrier_115.jpg,375,500,wheaten_terrier,142,126,239,236
beagle_166.jpg,500,375,beagle,132,52,277,165
american_bulldog_187.jpg,500,333,american_bulldog,35,82,315,254
yorkshire_terrier_151.jpg,300,225,yorkshire_terrier,35,1,225,177
pug_119.jpg,375,500,pug,135,124,271,234
keeshond_141.jpg,500,375,keeshond,156,32,264,178
american_bulldog_108.jpg,375,500,american_bulldog,92,132,247,265
beagle_102.jpg,333,500,beagle,90,99,242,206
newfoundland_166.jpg,500,333,newfoundland,46,95,157,199
japanese_chin_14.jpg,500,332,japanese_chin,232,23,406,190
yorkshire_terrier_168.jpg,397,500,yorkshire_terrier,112,144,292,315
Russian_Blue_18.jpg,500,342,Russian_Blue,149,14,325,199
Sphynx_169.jpg,500,333,Sphynx,293,49,443,193
British_Shorthair_158.jpg,500,332,British_Shorthair,156,45,348,231
pug_166.jpg,225,300,pug,22,37,201,220
Siamese_199.jpg,500,332,Siamese,192,62,266,149
english_setter_181.jpg,395,500,english_setter,62,61,334,312
Egyptian_Mau_148.jpg,500,332,Egyptian_Mau,250,40,486,242
miniature_pinscher_181.jpg,300,191,miniature_pinscher,173,3,257,126
saint_bernard_115.jpg,500,330,saint_bernard,190,46,276,132
Abyssinian_183.jpg,400,300,Abyssinian,141,59,289,204
Siamese_150.jpg,500,333,Siamese,300,2,489,204
leonberger_139.jpg,500,333,leonberger,110,31,440,302
Bengal_174.jpg,271,300,Bengal,91,5,179,96
english_setter_154.jpg,317,352,english_setter,118,35,301,185
Russian_Blue_147.jpg,500,375,Russian_Blue,224,41,394,216
boxer_102.jpg,500,375,boxer,90,24,414,326
basset_hound_109.jpg,375,500,basset_hound,45,70,249,259
shiba_inu_177.jpg,333,500,shiba_inu,140,158,290,242
pomeranian_126.jpg,300,225,pomeranian,109,53,169,126
beagle_167.jpg,500,375,beagle,321,135,443,227
samoyed_139.jpg,500,455,samoyed,72,53,201,203
miniature_pinscher_122.jpg,300,262,miniature_pinscher,67,29,162,140
german_shorthaired_190.jpg,500,375,german_shorthaired,191,48,427,236
wheaten_terrier_130.jpg,500,375,wheaten_terrier,137,48,275,198
Birman_11.jpg,500,375,Birman,193,41,317,146
Bengal_154.jpg,200,300,Bengal,32,54,151,185
newfoundland_180.jpg,500,500,newfoundland,118,111,288,295
miniature_pinscher_177.jpg,184,300,miniature_pinscher,24,16,167,162
yorkshire_terrier_122.jpg,300,245,yorkshire_terrier,78,1,214,133
havanese_16.jpg,500,333,havanese,75,41,278,165
saint_bernard_136.jpg,358,500,saint_bernard,80,160,194,267
staffordshire_bull_terrier_130.jpg,500,375,staffordshire_bull_terrier,214,148,300,243
american_pit_bull_terrier_17.jpg,500,333,american_pit_bull_terrier,88,41,363,273
Russian_Blue_169.jpg,500,334,Russian_Blue,129,38,243,182
yorkshire_terrier_148.jpg,300,225,yorkshire_terrier,76,49,177,109
basset_hound_165.jpg,500,375,basset_hound,32,16,271,300
saint_bernard_185.jpg,333,500,saint_bernard,55,167,163,241
Abyssinian_164.jpg,500,328,Abyssinian,189,166,260,235
basset_hound_144.jpg,500,333,basset_hound,93,130,210,242
american_bulldog_119.jpg,334,500,american_bulldog,133,80,256,188
american_pit_bull_terrier_138.jpg,237,300,american_pit_bull_terrier,101,65,215,156
japanese_chin_15.jpg,493,500,japanese_chin,131,44,372,274
basset_hound_17.jpg,500,333,basset_hound,223,58,470,295
Maine_Coon_153.jpg,500,333,Maine_Coon,159,91,286,210
japanese_chin_167.jpg,500,375,japanese_chin,210,52,367,177
Siamese_151.jpg,333,500,Siamese,1,1,333,344
american_bulldog_182.jpg,500,375,american_bulldog,65,12,380,350
great_pyrenees_133.jpg,500,333,great_pyrenees,106,46,314,297
Sphynx_206.jpg,345,500,Sphynx,85,19,345,299
american_pit_bull_terrier_159.jpg,291,300,american_pit_bull_terrier,30,11,279,173
english_cocker_spaniel_155.jpg,500,375,english_cocker_spaniel,186,80,327,228
beagle_114.jpg,424,500,beagle,153,55,358,274
Egyptian_Mau_12.jpg,354,370,Egyptian_Mau,178,48,253,139
Russian_Blue_16.jpg,500,374,Russian_Blue,352,35,477,175
British_Shorthair_165.jpg,500,332,British_Shorthair,255,41,386,162
boxer_18.jpg,500,333,boxer,347,112,410,180
american_pit_bull_terrier_149.jpg,224,300,american_pit_bull_terrier,50,10,214,181
Siamese_146.jpg,500,375,Siamese,151,39,374,292
scottish_terrier_144.jpg,500,375,scottish_terrier,112,111,280,280
japanese_chin_103.jpg,500,390,japanese_chin,81,73,427,327
saint_bernard_158.jpg,307,500,saint_bernard,148,136,306,282
newfoundland_183.jpg,479,500,newfoundland,33,44,415,396
miniature_pinscher_172.jpg,300,202,miniature_pinscher,136,45,214,109
english_cocker_spaniel_179.jpg,500,393,english_cocker_spaniel,30,16,235,185
chihuahua_104.jpg,300,200,chihuahua,132,1,239,123
american_pit_bull_terrier_134.jpg,300,252,american_pit_bull_terrier,46,22,133,107
Egyptian_Mau_157.jpg,330,500,Egyptian_Mau,84,15,269,227
pomeranian_135.jpg,218,300,pomeranian,57,18,174,158
yorkshire_terrier_154.jpg,300,226,yorkshire_terrier,79,1,179,129
boxer_119.jpg,500,333,boxer,211,131,276,195
american_pit_bull_terrier_104.jpg,500,333,american_pit_bull_terrier,187,24,469,317
British_Shorthair_17.jpg,500,332,British_Shorthair,116,1,372,242
Birman_185.jpg,500,334,Birman,225,50,428,244
english_setter_133.jpg,500,375,english_setter,210,105,293,177
boxer_190.jpg,500,333,boxer,93,16,409,327
english_cocker_spaniel_123.jpg,403,302,english_cocker_spaniel,26,147,236,289
boxer_132.jpg,500,309,boxer,193,37,414,261
saint_bernard_156.jpg,500,333,saint_bernard,187,97,279,174
saint_bernard_146.jpg,500,375,saint_bernard,49,63,152,150
Abyssinian_136.jpg,333,500,Abyssinian,105,38,227,157
Bengal_146.jpg,200,200,Bengal,20,30,161,172
yorkshire_terrier_114.jpg,300,225,yorkshire_terrier,85,11,220,153
basset_hound_103.jpg,500,327,basset_hound,244,76,370,179
Egyptian_Mau_187.jpg,1138,1734,Egyptian_Mau,488,251,845,623
Siamese_113.jpg,500,375,Siamese,84,19,252,203
chihuahua_105.jpg,205,300,chihuahua,41,19,146,151
samoyed_130.jpg,500,333,samoyed,221,108,395,287
Sphynx_148.jpg,500,281,Sphynx,127,3,385,206
wheaten_terrier_107.jpg,500,374,wheaten_terrier,125,44,268,198
english_cocker_spaniel_160.jpg,413,500,english_cocker_spaniel,98,38,320,239
Ragdoll_137.jpg,500,479,Ragdoll,127,27,370,304
pomeranian_187.jpg,300,287,pomeranian,80,40,200,143
Birman_143.jpg,500,333,Birman,172,80,381,267
american_bulldog_116.jpg,375,500,american_bulldog,152,37,293,167
scottish_terrier_181.jpg,500,375,scottish_terrier,39,23,428,246
keeshond_111.jpg,500,333,keeshond,254,16,391,213
British_Shorthair_155.jpg,375,500,British_Shorthair,171,98,304,230
shiba_inu_111.jpg,375,500,shiba_inu,50,1,305,344
miniature_pinscher_127.jpg,300,225,miniature_pinscher,115,29,226,145
British_Shorthair_167.jpg,500,350,British_Shorthair,182,33,409,253
British_Shorthair_207.jpg,500,375,British_Shorthair,82,39,261,216
Bengal_155.jpg,225,300,Bengal,26,68,205,259
pug_165.jpg,300,225,pug,106,71,178,124
samoyed_160.jpg,500,333,samoyed,357,36,426,143
chihuahua_180.jpg,218,300,chihuahua,36,19,154,138
staffordshire_bull_terrier_19.jpg,500,352,staffordshire_bull_terrier,239,144,280,203
english_cocker_spaniel_189.jpg,500,375,english_cocker_spaniel,233,34,337,127
leonberger_143.jpg,500,375,leonberger,111,166,316,331
Siamese_196.jpg,500,334,Siamese,258,89,393,246
Bombay_104.jpg,167,250,Bombay,11,17,94,99
miniature_pinscher_185.jpg,277,300,miniature_pinscher,41,1,137,109
Maine_Coon_107.jpg,500,333,Maine_Coon,241,16,343,128
pomeranian_101.jpg,500,375,pomeranian,142,66,235,198
american_bulldog_149.jpg,375,500,american_bulldog,131,177,229,272
Bengal_13.jpg,500,256,Bengal,87,109,130,164
japanese_chin_185.jpg,500,385,japanese_chin,105,77,363,301
Bengal_161.jpg,300,225,Bengal,183,71,239,124
Birman_141.jpg,500,333,Birman,308,92,406,202
chihuahua_185.jpg,300,218,chihuahua,56,16,151,109
Siamese_110.jpg,375,500,Siamese,102,1,307,170
pomeranian_158.jpg,236,300,pomeranian,66,23,168,131
Ragdoll_139.jpg,500,386,Ragdoll,209,1,359,194
Maine_Coon_213.jpg,220,300,Maine_Coon,36,22,171,179
Sphynx_203.jpg,332,500,Sphynx,109,173,205,274
american_pit_bull_terrier_184.jpg,199,300,american_pit_bull_terrier,19,24,133,121
leonberger_152.jpg,388,500,leonberger,39,43,339,359
yorkshire_terrier_184.jpg,375,500,yorkshire_terrier,40,184,320,350
keeshond_17.jpg,500,375,keeshond,238,39,384,178
japanese_chin_114.jpg,500,334,japanese_chin,205,64,342,161
Birman_160.jpg,500,334,Birman,133,3,368,250
pomeranian_138.jpg,300,203,pomeranian,180,34,245,115
scottish_terrier_172.jpg,375,500,scottish_terrier,68,61,268,429
saint_bernard_11.jpg,300,500,saint_bernard,27,20,184,160
British_Shorthair_210.jpg,500,333,British_Shorthair,206,103,321,221
keeshond_110.jpg,500,333,keeshond,206,43,403,302
Russian_Blue_130.jpg,500,323,Russian_Blue,206,35,406,187
boxer_14.jpg,500,333,boxer,240,77,353,186
shiba_inu_171.jpg,375,500,shiba_inu,93,1,323,252
Sphynx_159.jpg,364,500,Sphynx,13,6,221,223
samoyed_115.jpg,500,333,samoyed,177,75,262,206
Russian_Blue_137.jpg,500,375,Russian_Blue,148,1,368,234
beagle_175.jpg,500,375,beagle,176,102,312,244
great_pyrenees_108.jpg,500,475,great_pyrenees,230,66,396,214
Birman_112.jpg,500,375,Birman,137,19,479,331
Ragdoll_114.jpg,333,500,Ragdoll,68,73,242,251
leonberger_133.jpg,500,333,leonberger,107,54,198,119
chihuahua_128.jpg,300,225,chihuahua,94,35,235,136
japanese_chin_164.jpg,500,375,japanese_chin,176,62,352,226
wheaten_terrier_183.jpg,500,330,wheaten_terrier,152,72,222,135
japanese_chin_16.jpg,338,500,japanese_chin,46,66,298,253
miniature_pinscher_151.jpg,300,225,miniature_pinscher,73,18,200,186
shiba_inu_193.jpg,356,500,shiba_inu,75,21,276,249
Persian_174.jpg,386,500,Persian,138,10,345,178
great_pyrenees_139.jpg,500,414,great_pyrenees,93,44,215,126
Persian_180.jpg,334,500,Persian,94,128,334,305
miniature_pinscher_187.jpg,300,225,miniature_pinscher,152,1,299,153
english_cocker_spaniel_180.jpg,500,391,english_cocker_spaniel,75,26,215,167
newfoundland_155.jpg,500,333,newfoundland,158,9,410,260
leonberger_11.jpg,500,334,leonberger,164,123,208,160
newfoundland_161.jpg,500,378,newfoundland,29,45,127,155
Abyssinian_106.jpg,1536,1024,Abyssinian,861,156,1302,563
Sphynx_121.jpg,334,500,Sphynx,145,62,287,209
pomeranian_143.jpg,300,225,pomeranian,121,1,208,98
staffordshire_bull_terrier_123.jpg,500,375,staffordshire_bull_terrier,151,65,440,250
Siamese_191.jpg,317,500,Siamese,12,11,314,274
Maine_Coon_219.jpg,300,236,Maine_Coon,79,6,143,85
boxer_138.jpg,375,500,boxer,44,49,269,236
staffordshire_bull_terrier_126.jpg,500,375,staffordshire_bull_terrier,201,131,338,216
english_setter_172.jpg,500,375,english_setter,172,58,276,166
Birman_165.jpg,500,375,Birman,116,1,431,276
pug_138.jpg,300,262,pug,19,30,265,211
boxer_130.jpg,500,375,boxer,95,1,390,245
samoyed_113.jpg,500,375,samoyed,222,74,302,186
Russian_Blue_174.jpg,500,333,Russian_Blue,205,62,296,165
keeshond_140.jpg,500,375,keeshond,77,1,217,159
Bombay_16.jpg,500,343,Bombay,74,1,385,260
British_Shorthair_101.jpg,500,333,British_Shorthair,261,87,371,196
Maine_Coon_106.jpg,500,333,Maine_Coon,217,25,359,194
Birman_136.jpg,500,379,Birman,303,40,398,126
samoyed_117.jpg,292,500,samoyed,74,8,197,156
pomeranian_185.jpg,300,225,pomeranian,172,1,260,117
japanese_chin_173.jpg,500,375,japanese_chin,109,99,265,207
pug_142.jpg,300,225,pug,81,20,235,150
scottish_terrier_165.jpg,500,375,scottish_terrier,159,27,300,238
pomeranian_108.jpg,500,375,pomeranian,168,18,326,231
miniature_pinscher_148.jpg,300,225,miniature_pinscher,104,60,191,130
shiba_inu_105.jpg,500,375,shiba_inu,1,50,169,226
Bengal_190.jpg,668,500,Bengal,204,145,286,231
wheaten_terrier_17.jpg,500,332,wheaten_terrier,164,116,226,162
yorkshire_terrier_121.jpg,225,300,yorkshire_terrier,42,23,170,134
pug_105.jpg,375,500,pug,24,117,144,200
japanese_chin_126.jpg,500,358,japanese_chin,140,80,229,152
pomeranian_179.jpg,300,225,pomeranian,68,1,203,156
Bombay_188.jpg,300,225,Bombay,48,39,96,87
english_setter_171.jpg,500,375,english_setter,170,41,329,208
Sphynx_194.jpg,500,375,Sphynx,175,23,338,188
Russian_Blue_12.jpg,600,900,Russian_Blue,89,135,561,605
Ragdoll_164.jpg,500,333,Ragdoll,202,53,260,126
Persian_122.jpg,320,480,Persian,60,16,290,244
Egyptian_Mau_128.jpg,225,300,Egyptian_Mau,42,17,104,85
havanese_133.jpg,500,408,havanese,139,133,271,247
samoyed_17.jpg,500,479,samoyed,146,32,323,265
British_Shorthair_115.jpg,423,500,British_Shorthair,47,108,362,384
english_setter_108.jpg,500,375,english_setter,224,133,307,215
american_bulldog_180.jpg,500,334,american_bulldog,46,23,417,334
Bombay_183.jpg,500,333,Bombay,214,1,406,198
basset_hound_125.jpg,500,333,basset_hound,200,25,378,258
Russian_Blue_194.jpg,500,375,Russian_Blue,128,89,244,217
keeshond_11.jpg,320,480,keeshond,107,54,245,232
Abyssinian_15.jpg,477,422,Abyssinian,16,16,431,357
Bombay_107.jpg,300,225,Bombay,84,17,225,160
shiba_inu_164.jpg,500,333,shiba_inu,122,38,311,227
english_setter_169.jpg,500,375,english_setter,277,62,350,163
Bombay_146.jpg,220,165,Bombay,21,55,68,112
newfoundland_190.jpg,500,500,newfoundland,78,109,283,284
Bengal_136.jpg,300,200,Bengal,154,48,206,97
Persian_176.jpg,500,369,Persian,213,50,338,178
english_cocker_spaniel_167.jpg,500,375,english_cocker_spaniel,164,177,249,278
Siamese_17.jpg,500,500,Siamese,29,1,398,437
Ragdoll_148.jpg,450,443,Ragdoll,62,34,318,264
american_pit_bull_terrier_103.jpg,500,333,american_pit_bull_terrier,25,16,347,333
Birman_152.jpg,500,339,Birman,113,39,371,267
Russian_Blue_125.jpg,500,375,Russian_Blue,79,14,228,203
Sphynx_141.jpg,500,332,Sphynx,277,64,404,191
keeshond_115.jpg,500,333,keeshond,177,55,336,243
Birman_156.jpg,500,375,Birman,258,33,392,166
Maine_Coon_111.jpg,299,500,Maine_Coon,58,1,285,242
chihuahua_147.jpg,280,300,chihuahua,112,47,199,142
english_cocker_spaniel_109.jpg,333,500,english_cocker_spaniel,34,32,300,304
english_cocker_spaniel_181.jpg,362,500,english_cocker_spaniel,19,97,333,306
Siamese_141.jpg,500,375,Siamese,223,1,436,246
saint_bernard_106.jpg,500,333,saint_bernard,136,86,255,184
Bombay_110.jpg,750,1125,Bombay,384,230,610,470
Ragdoll_201.jpg,500,375,Ragdoll,102,58,201,161
pomeranian_183.jpg,300,225,pomeranian,75,60,190,187
beagle_179.jpg,494,500,beagle,86,119,323,340
japanese_chin_132.jpg,500,371,japanese_chin,28,10,266,201
Russian_Blue_116.jpg,500,334,Russian_Blue,143,8,350,236
yorkshire_terrier_179.jpg,500,375,yorkshire_terrier,103,68,305,235
havanese_180.jpg,500,349,havanese,132,74,291,210
yorkshire_terrier_153.jpg,300,183,yorkshire_terrier,168,1,281,151
pomeranian_181.jpg,300,225,pomeranian,58,1,201,162
Siamese_158.jpg,500,375,Siamese,183,13,453,273
american_pit_bull_terrier_190.jpg,300,225,american_pit_bull_terrier,55,82,136,172
samoyed_116.jpg,500,400,samoyed,238,125,310,213
great_pyrenees_127.jpg,500,375,great_pyrenees,204,150,276,211
Siamese_108.jpg,500,378,Siamese,140,47,257,182
Birman_17.jpg,359,500,Birman,118,10,292,217
Birman_166.jpg,500,333,Birman,183,43,305,164
beagle_105.jpg,500,395,beagle,318,119,445,258
staffordshire_bull_terrier_117.jpg,500,375,staffordshire_bull_terrier,55,91,385,270
Persian_172.jpg,500,333,Persian,91,17,275,189
saint_bernard_102.jpg,500,262,saint_bernard,164,6,350,195
basset_hound_143.jpg,500,333,basset_hound,180,84,305,194
keeshond_176.jpg,500,375,keeshond,201,101,301,246
wheaten_terrier_106.jpg,333,500,wheaten_terrier,84,40,313,262
leonberger_124.jpg,500,375,leonberger,150,59,321,232
staffordshire_bull_terrier_169.jpg,500,375,staffordshire_bull_terrier,180,97,369,247
Bombay_162.jpg,360,308,Bombay,93,55,268,198
great_pyrenees_147.jpg,375,500,great_pyrenees,136,89,242,205
yorkshire_terrier_105.jpg,500,333,yorkshire_terrier,171,51,292,203
samoyed_129.jpg,333,500,samoyed,39,21,263,320
pug_127.jpg,300,269,pug,29,23,252,219
Maine_Coon_121.jpg,500,354,Maine_Coon,208,55,295,144
Bengal_164.jpg,300,225,Bengal,89,1,291,151
scottish_terrier_127.jpg,375,500,scottish_terrier,87,39,319,356
english_setter_170.jpg,500,375,english_setter,214,67,337,217
newfoundland_188.jpg,500,375,newfoundland,165,23,320,168
Birman_109.jpg,355,500,Birman,23,85,353,414
Persian_107.jpg,500,402,Persian,287,48,484,231
scottish_terrier_176.jpg,375,500,scottish_terrier,71,1,300,343
wheaten_terrier_178.jpg,500,330,wheaten_terrier,49,1,313,193
great_pyrenees_134.jpg,500,489,great_pyrenees,133,1,330,192
Persian_139.jpg,334,500,Persian,101,105,334,340
great_pyrenees_124.jpg,420,500,great_pyrenees,167,83,333,263
Persian_200.jpg,500,333,Persian,141,26,244,129
yorkshire_terrier_175.jpg,500,375,yorkshire_terrier,120,70,297,198
Persian_120.jpg,375,500,Persian,112,64,217,164
newfoundland_100.jpg,500,333,newfoundland,178,101,265,215
staffordshire_bull_terrier_140.jpg,500,375,staffordshire_bull_terrier,47,41,344,286
Egyptian_Mau_151.jpg,450,483,Egyptian_Mau,262,36,378,157
shiba_inu_120.jpg,500,437,shiba_inu,136,120,179,178
scottish_terrier_17.jpg,500,333,scottish_terrier,142,43,358,252
Maine_Coon_206.jpg,387,500,Maine_Coon,128,122,254,252
newfoundland_140.jpg,335,500,newfoundland,175,90,270,187
german_shorthaired_150.jpg,333,500,german_shorthaired,149,177,215,255
yorkshire_terrier_164.jpg,500,375,yorkshire_terrier,104,28,357,213
Abyssinian_117.jpg,500,401,Abyssinian,72,102,217,222
japanese_chin_119.jpg,500,416,japanese_chin,129,37,266,145
wheaten_terrier_121.jpg,500,333,wheaten_terrier,84,19,471,300
Birman_146.jpg,500,375,Birman,190,14,260,91
Abyssinian_113.jpg,640,425,Abyssinian,300,95,403,196
english_cocker_spaniel_117.jpg,281,500,english_cocker_spaniel,88,86,266,293
german_shorthaired_166.jpg,500,333,german_shorthaired,127,39,347,249
american_pit_bull_terrier_105.jpg,333,500,american_pit_bull_terrier,126,100,246,247
american_bulldog_110.jpg,500,441,american_bulldog,224,91,361,253
Sphynx_132.jpg,500,375,Sphynx,32,4,363,317
english_setter_167.jpg,500,375,english_setter,138,15,424,263
staffordshire_bull_terrier_189.jpg,500,375,staffordshire_bull_terrier,133,9,389,252
leonberger_169.jpg,500,375,leonberger,129,86,235,194
pomeranian_186.jpg,300,225,pomeranian,135,30,221,134
Ragdoll_118.jpg,500,353,Ragdoll,155,7,479,340
pomeranian_132.jpg,300,249,pomeranian,133,2,218,104
Bombay_150.jpg,200,182,Bombay,70,4,154,97
Sphynx_144.jpg,333,500,Sphynx,36,74,166,211
havanese_161.jpg,333,500,havanese,16,21,293,267
Maine_Coon_123.jpg,500,375,Maine_Coon,127,86,221,188
Sphynx_172.jpg,500,340,Sphynx,239,75,395,237
Egyptian_Mau_160.jpg,720,482,Egyptian_Mau,156,11,278,148
newfoundland_146.jpg,375,500,newfoundland,168,64,312,202
wheaten_terrier_141.jpg,500,375,wheaten_terrier,321,20,474,140
great_pyrenees_156.jpg,375,500,great_pyrenees,182,40,303,153
german_shorthaired_170.jpg,500,371,german_shorthaired,142,102,348,305
beagle_131.jpg,500,375,beagle,1,52,391,256
english_setter_109.jpg,500,375,english_setter,146,189,242,294
Bengal_184.jpg,398,306,Bengal,238,84,302,151
Maine_Coon_14.jpg,500,287,Maine_Coon,134,58,221,139
great_pyrenees_131.jpg,500,405,great_pyrenees,127,26,277,191
